job_id,name,team_id,service_name,region,vcpus,gpu_count,duration_hours,category,started_at,ended_at,workload_type,cost_usd,kgco2e,kgco2e_lower,kgco2e_upper
d9a47b99,ci_cd-009-0713,backend-api,ci_cd,us-east-1,4,0,0.424,balanced,2025-01-10 20:51:00,2025-01-10 21:16:24.694937,ci_cd,0.0678,0.002503,0.002002,0.003004
5b19f9c9,ci_cd-009-7979,analytics,ci_cd,us-west-2,4,0,0.086,sustainable,2025-01-10 22:32:00,2025-01-10 22:37:10.503591,ci_cd,0.0138,0.000158,0.000126,0.000189
fb199022,ci_cd-009-9270,platform,ci_cd,us-east-1,8,0,0.232,balanced,2025-01-10 03:50:00,2025-01-10 04:03:56.500277,ci_cd,0.0742,0.004211,0.003369,0.005054
69c8e8ed,ci_cd-009-0880,backend-api,ci_cd,us-east-1,4,0,0.46,balanced,2025-01-10 20:05:00,2025-01-10 20:32:36.572440,ci_cd,0.0736,0.002715,0.002172,0.003259
4eb8e42c,ci_cd-009-2593,eu-backend,ci_cd,eu-west-1,8,0,0.311,urgent,2025-01-10 02:52:00,2025-01-10 03:10:38.408605,ci_cd,0.1144,0.003982,0.003186,0.004778
0a9d5e81,ci_cd-009-4023,devops,ci_cd,us-east-1,8,0,0.169,balanced,2025-01-10 18:48:00,2025-01-10 18:58:10.133758,ci_cd,0.0541,0.002045,0.001636,0.002454
8015b72c,ci_cd-009-4559,backend-api,ci_cd,us-east-1,4,0,0.217,urgent,2025-01-10 13:18:00,2025-01-10 13:31:00.823300,ci_cd,0.0347,0.001315,0.001052,0.001578
852b8b4e,ci_cd-009-6002,eu-frontend,ci_cd,eu-west-1,4,0,0.273,sustainable,2025-01-10 17:41:00,2025-01-10 17:57:23.448464,ci_cd,0.0502,0.002538,0.00203,0.003045
92f3dfd5,ci_cd-009-7791,analytics,ci_cd,us-west-2,4,0,0.03,urgent,2025-01-10 15:19:00,2025-01-10 15:20:48.000000,ci_cd,0.0048,5.7e-05,4.5e-05,6.8e-05
7352243b,ci_cd-009-6862,devops,ci_cd,us-east-1,2,0,0.47,balanced,2025-01-10 12:00:00,2025-01-10 12:28:12.487600,ci_cd,0.0376,0.001403,0.001122,0.001683
755f9bcb,ci_cd-009-2609,frontend,ci_cd,us-east-1,4,0,0.377,balanced,2025-01-10 18:13:00,2025-01-10 18:35:38.369684,ci_cd,0.0603,0.002281,0.001825,0.002737
737c4bcf,ci_cd-009-5363,eu-backend,ci_cd,eu-west-1,2,0,0.46,sustainable,2025-01-10 15:44:00,2025-01-10 16:11:35.483137,ci_cd,0.0423,0.001489,0.001191,0.001787
ecc7d084,ci_cd-009-2626,devops,ci_cd,us-east-1,4,0,0.385,balanced,2025-01-10 19:18:00,2025-01-10 19:41:05.702905,ci_cd,0.0616,0.002488,0.00199,0.002987
6c618a12,ci_cd-009-6111,backend-api,ci_cd,us-east-1,4,0,0.384,sustainable,2025-01-10 01:53:00,2025-01-10 02:16:02.205082,ci_cd,0.0614,0.00391,0.003128,0.004692
9dce9911,ci_cd-009-8465,frontend,ci_cd,us-east-1,4,0,0.276,urgent,2025-01-10 17:46:00,2025-01-10 18:02:33.804950,ci_cd,0.0442,0.001945,0.001556,0.002334
14d4d7b6,ci_cd-009-6600,eu-frontend,ci_cd,eu-west-1,2,0,0.285,balanced,2025-01-10 23:05:00,2025-01-10 23:22:04.404972,ci_cd,0.0262,0.000988,0.000791,0.001186
2ee81d74,ci_cd-009-1447,devops,ci_cd,us-east-1,4,0,0.03,sustainable,2025-01-10 22:42:00,2025-01-10 22:43:48.000000,ci_cd,0.0048,0.000226,0.000181,0.000271
3d1b1498,ci_cd-009-2521,eu-backend,ci_cd,eu-west-1,4,0,0.229,urgent,2025-01-10 20:57:00,2025-01-10 21:10:44.465235,ci_cd,0.0421,0.002214,0.001771,0.002657
eb4aaad0,ci_cd-009-4444,eu-backend,ci_cd,eu-west-1,4,0,0.383,urgent,2025-01-10 20:13:00,2025-01-10 20:35:58.088394,ci_cd,0.0705,0.003703,0.002963,0.004443
e534e82e,ci_cd-009-9529,devops,ci_cd,us-east-1,2,0,0.03,balanced,2025-01-10 04:00:00,2025-01-10 04:01:48.000000,ci_cd,0.0024,0.00014,0.000112,0.000168
6d7a645c,ci_cd-009-4484,eu-backend,ci_cd,eu-west-1,2,0,0.161,balanced,2025-01-10 17:09:00,2025-01-10 17:18:39.172879,ci_cd,0.0148,0.000748,0.000599,0.000898
1333ad2f,ci_cd-009-2904,frontend,ci_cd,us-east-1,8,0,0.041,sustainable,2025-01-10 18:37:00,2025-01-10 18:39:26.711190,ci_cd,0.0131,0.000496,0.000397,0.000595
6317ad26,ci_cd-009-0649,mobile,ci_cd,us-east-1,4,0,0.03,urgent,2025-01-10 19:23:00,2025-01-10 19:24:48.000000,ci_cd,0.0048,0.000194,0.000155,0.000233
68a7afd3,ci_cd-009-1394,platform,ci_cd,us-east-1,4,0,0.149,balanced,2025-01-10 07:04:00,2025-01-10 07:12:55.268334,ci_cd,0.0238,0.001183,0.000946,0.00142
4940ac3f,ci_cd-009-2211,devops,ci_cd,us-east-1,4,0,0.321,urgent,2025-01-10 04:50:00,2025-01-10 05:09:14.030536,ci_cd,0.0514,0.002994,0.002395,0.003593
1b678a5d,ci_cd-009-6551,frontend,ci_cd,us-east-1,8,0,0.168,urgent,2025-01-10 19:08:00,2025-01-10 19:18:04.882033,ci_cd,0.0538,0.002172,0.001737,0.002606
df9f2fd1,ci_cd-009-4153,eu-frontend,ci_cd,eu-west-1,4,0,0.184,balanced,2025-01-10 16:09:00,2025-01-10 16:20:02.540554,ci_cd,0.0339,0.001606,0.001285,0.001927
ea135926,ci_cd-009-1838,platform,ci_cd,us-east-1,8,0,0.357,sustainable,2025-01-10 18:33:00,2025-01-10 18:54:24.993971,ci_cd,0.1142,0.00432,0.003456,0.005184
e7521a2e,ci_cd-009-5913,analytics,ci_cd,us-west-2,4,0,0.03,balanced,2025-01-10 16:26:00,2025-01-10 16:27:48.000000,ci_cd,0.0048,5.5e-05,4.4e-05,6.6e-05
c5351350,ci_cd-009-5250,frontend,ci_cd,us-east-1,8,0,0.288,balanced,2025-01-10 13:39:00,2025-01-10 13:56:16.793273,ci_cd,0.0922,0.003491,0.002793,0.004189
f0629363,ci_cd-009-7285,frontend,ci_cd,us-east-1,4,0,0.126,urgent,2025-01-10 14:36:00,2025-01-10 14:43:33.105060,ci_cd,0.0202,0.000644,0.000515,0.000773
83e7cd07,ci_cd-009-6610,eu-backend,ci_cd,eu-west-1,4,0,0.273,sustainable,2025-01-10 02:32:00,2025-01-10 02:48:21.410605,ci_cd,0.0502,0.001748,0.001398,0.002097
a67a9d68,ci_cd-009-8305,mobile,ci_cd,us-east-1,4,0,0.076,balanced,2025-01-10 04:12:00,2025-01-10 04:16:33.625715,ci_cd,0.0122,0.000709,0.000567,0.000851
b0905ccc,ci_cd-009-5419,frontend,ci_cd,us-east-1,2,0,0.106,balanced,2025-01-10 20:46:00,2025-01-10 20:52:20.966310,ci_cd,0.0085,0.000313,0.00025,0.000375
467d4b10,ci_cd-009-9733,frontend,ci_cd,us-east-1,4,0,0.22,urgent,2025-01-10 04:38:00,2025-01-10 04:51:11.917500,ci_cd,0.0352,0.002052,0.001642,0.002463
8393fd32,ci_cd-009-8594,devops,ci_cd,us-east-1,4,0,0.247,balanced,2025-01-10 13:58:00,2025-01-10 14:12:50.118943,ci_cd,0.0395,0.001497,0.001198,0.001796
c64584e7,ci_cd-009-5078,ml-team,ci_cd,us-west-2,2,0,0.184,balanced,2025-01-10 16:53:00,2025-01-10 17:04:01.669362,ci_cd,0.0147,0.000169,0.000135,0.000202
60ac97b0,ci_cd-009-7854,eu-backend,ci_cd,eu-west-1,8,0,0.075,balanced,2025-01-10 20:47:00,2025-01-10 20:51:30.548628,ci_cd,0.0276,0.00145,0.00116,0.00174
26d6d0a1,ci_cd-009-2702,ml-team,ci_cd,us-west-2,4,0,0.425,balanced,2025-01-10 20:44:00,2025-01-10 21:09:31.129992,ci_cd,0.068,0.000643,0.000515,0.000772
39bd88c8,ci_cd-009-2403,data-eng,ci_cd,us-west-2,4,0,0.237,balanced,2025-01-10 00:33:00,2025-01-10 00:47:13.745281,ci_cd,0.0379,0.000397,0.000318,0.000477
790a7971,ci_cd-009-0170,frontend,ci_cd,us-east-1,4,0,0.232,balanced,2025-01-10 11:06:00,2025-01-10 11:19:56.856436,ci_cd,0.0371,0.001887,0.00151,0.002265
c1b781de,ci_cd-009-4665,analytics,ci_cd,us-west-2,8,0,0.357,urgent,2025-01-10 02:06:00,2025-01-10 02:27:23.408901,ci_cd,0.1142,0.001846,0.001477,0.002215
1055659e,ci_cd-009-4563,backend-api,ci_cd,us-east-1,4,0,0.285,sustainable,2025-01-10 00:10:00,2025-01-10 00:27:05.938703,ci_cd,0.0456,0.002672,0.002137,0.003206
efb570cc,ci_cd-009-9709,eu-frontend,ci_cd,eu-west-1,4,0,0.364,balanced,2025-01-10 19:41:00,2025-01-10 20:02:51.923145,ci_cd,0.067,0.002557,0.002045,0.003068
e20d0356,ci_cd-009-0096,backend-api,ci_cd,us-east-1,4,0,0.03,balanced,2025-01-10 08:02:00,2025-01-10 08:03:48.000000,ci_cd,0.0048,0.000249,0.000199,0.000298
3faaeb21,ci_cd-009-8244,frontend,ci_cd,us-east-1,4,0,0.03,balanced,2025-01-10 18:14:00,2025-01-10 18:15:48.000000,ci_cd,0.0048,0.000182,0.000145,0.000218
96ecd947,ci_cd-009-0099,devops,ci_cd,us-east-1,8,0,0.183,balanced,2025-01-10 16:57:00,2025-01-10 17:07:58.417887,ci_cd,0.0586,0.0023,0.00184,0.002759
af98b70a,ci_cd-009-8420,ml-team,ci_cd,us-west-2,4,0,0.097,balanced,2025-01-10 06:23:00,2025-01-10 06:28:49.703362,ci_cd,0.0155,0.000258,0.000206,0.000309
864796c8,ci_cd-009-7660,frontend,ci_cd,us-east-1,8,0,0.272,balanced,2025-01-10 01:49:00,2025-01-10 02:05:19.302324,ci_cd,0.087,0.005539,0.004432,0.006647
dda9daf5,ci_cd-009-5637,ml-team,ci_cd,us-west-2,4,0,0.03,urgent,2025-01-10 16:34:00,2025-01-10 16:35:48.000000,ci_cd,0.0048,5.5e-05,4.4e-05,6.6e-05
d7f3b462,ci_cd-009-0374,eu-backend,ci_cd,eu-west-1,4,0,0.078,urgent,2025-01-10 20:19:00,2025-01-10 20:23:41.595188,ci_cd,0.0144,0.000754,0.000603,0.000905
82324907,ci_cd-009-6911,analytics,ci_cd,us-west-2,2,0,0.179,balanced,2025-01-10 21:13:00,2025-01-10 21:23:43.409477,ci_cd,0.0143,0.000222,0.000178,0.000267
2bbbe5f4,ci_cd-009-4430,backend-api,ci_cd,us-east-1,8,0,0.102,balanced,2025-01-10 23:28:00,2025-01-10 23:34:08.949833,ci_cd,0.0326,0.001694,0.001355,0.002034
c683b9b0,ci_cd-009-9457,ml-team,ci_cd,us-west-2,4,0,0.068,urgent,2025-01-10 13:17:00,2025-01-10 13:21:03.903334,ci_cd,0.0109,5e-05,4e-05,6e-05
aa69fadb,ci_cd-009-8367,backend-api,ci_cd,us-east-1,2,0,0.03,urgent,2025-01-10 04:53:00,2025-01-10 04:54:48.000000,ci_cd,0.0024,0.00014,0.000112,0.000168
7afa77d7,ci_cd-009-8206,eu-frontend,ci_cd,eu-west-1,8,0,0.177,balanced,2025-01-10 23:25:00,2025-01-10 23:35:38.055525,ci_cd,0.0651,0.002456,0.001964,0.002946
bb1d58e0,ci_cd-009-9069,devops,ci_cd,us-east-1,8,0,0.451,urgent,2025-01-10 18:05:00,2025-01-10 18:32:01.870414,ci_cd,0.1443,0.005457,0.004366,0.006549
8050eb12,ci_cd-009-2755,eu-frontend,ci_cd,eu-west-1,8,0,0.033,urgent,2025-01-10 16:15:00,2025-01-10 16:17:00.424926,ci_cd,0.0121,0.000576,0.000461,0.000691
7401efa0,ci_cd-009-1885,ml-team,ci_cd,us-west-2,8,0,0.03,balanced,2025-01-10 13:37:00,2025-01-10 13:38:48.000000,ci_cd,0.0096,4.4e-05,3.5e-05,5.3e-05
a7ecfc7b,ci_cd-009-8301,platform,ci_cd,us-east-1,2,0,0.03,urgent,2025-01-10 20:31:00,2025-01-10 20:32:48.000000,ci_cd,0.0024,8.9e-05,7.1e-05,0.000106
c8459fa3,ci_cd-009-5393,devops,ci_cd,us-east-1,2,0,0.248,balanced,2025-01-10 02:59:00,2025-01-10 03:13:51.727792,ci_cd,0.0198,0.001162,0.00093,0.001395
fc964988,ci_cd-009-2397,frontend,ci_cd,us-east-1,4,0,0.21,balanced,2025-01-10 04:56:00,2025-01-10 05:08:35.193677,ci_cd,0.0336,0.001959,0.001567,0.002351
669da5fe,ci_cd-009-2692,platform,ci_cd,us-east-1,4,0,0.093,balanced,2025-01-10 05:30:00,2025-01-10 05:35:33.436165,ci_cd,0.0149,0.00088,0.000704,0.001056
7492ce55,ci_cd-009-2976,platform,ci_cd,us-east-1,4,0,0.03,balanced,2025-01-10 17:38:00,2025-01-10 17:39:48.000000,ci_cd,0.0048,0.000211,0.000169,0.000254
fdcb8792,ci_cd-009-6586,eu-backend,ci_cd,eu-west-1,4,0,0.058,urgent,2025-01-10 19:12:00,2025-01-10 19:15:30.192889,ci_cd,0.0107,0.000407,0.000326,0.000489
f8e4a16b,ci_cd-009-5797,data-eng,ci_cd,us-west-2,4,0,0.181,urgent,2025-01-10 06:03:00,2025-01-10 06:13:53.105149,ci_cd,0.029,0.000481,0.000385,0.000577
b6b17c2e,ci_cd-009-6080,backend-api,ci_cd,us-east-1,2,0,0.27,sustainable,2025-01-10 15:19:00,2025-01-10 15:35:12.445254,ci_cd,0.0216,0.000759,0.000608,0.000911
2297338a,ci_cd-009-3091,platform,ci_cd,us-east-1,4,0,0.316,balanced,2025-01-10 05:15:00,2025-01-10 05:33:58.694403,ci_cd,0.0506,0.002989,0.002391,0.003587
a81eaab5,ci_cd-009-9354,backend-api,ci_cd,us-east-1,4,0,0.22,balanced,2025-01-10 14:21:00,2025-01-10 14:34:12.478084,ci_cd,0.0352,0.001124,0.000899,0.001349
9769c787,ci_cd-009-1430,eu-frontend,ci_cd,eu-west-1,8,0,0.199,balanced,2025-01-10 07:16:00,2025-01-10 07:27:58.056412,ci_cd,0.0732,0.002598,0.002079,0.003118
83f72f5a,ci_cd-009-2314,eu-frontend,ci_cd,eu-west-1,4,0,0.124,balanced,2025-01-10 07:33:00,2025-01-10 07:40:25.620765,ci_cd,0.0228,0.000809,0.000648,0.000971
b13e4f4c,ci_cd-009-8329,mobile,ci_cd,us-east-1,8,0,0.147,sustainable,2025-01-10 21:17:00,2025-01-10 21:25:50.020890,ci_cd,0.047,0.002254,0.001803,0.002706
e7ee5630,ci_cd-009-5979,eu-frontend,ci_cd,eu-west-1,4,0,0.502,balanced,2025-01-10 18:32:00,2025-01-10 19:02:07.017789,ci_cd,0.0924,0.00433,0.003463,0.005196
53751126,ci_cd-009-4212,mobile,ci_cd,us-east-1,8,0,0.257,balanced,2025-01-10 23:21:00,2025-01-10 23:36:26.523810,ci_cd,0.0822,0.004269,0.003415,0.005124
ef34dfd2,ci_cd-009-2120,backend-api,ci_cd,us-east-1,4,0,0.184,urgent,2025-01-10 02:22:00,2025-01-10 02:33:02.322809,ci_cd,0.0294,0.001725,0.00138,0.00207
70f5c2d7,ci_cd-009-5877,platform,ci_cd,us-east-1,8,0,0.208,balanced,2025-01-10 03:11:00,2025-01-10 03:23:30.199991,ci_cd,0.0666,0.003775,0.00302,0.004531
19930d6b,ci_cd-009-9988,ml-team,ci_cd,us-west-2,8,0,0.111,balanced,2025-01-10 14:02:00,2025-01-10 14:08:38.246120,ci_cd,0.0355,0.000281,0.000225,0.000337
7b453da4,ci_cd-009-4449,backend-api,ci_cd,us-east-1,4,0,0.106,balanced,2025-01-10 02:19:00,2025-01-10 02:25:19.969658,ci_cd,0.017,0.000994,0.000795,0.001192
42cddff4,ci_cd-009-1168,devops,ci_cd,us-east-1,4,0,0.231,sustainable,2025-01-10 11:06:00,2025-01-10 11:19:52.011123,ci_cd,0.037,0.001879,0.001503,0.002255
d7e381a9,ci_cd-009-6438,platform,ci_cd,us-east-1,4,0,0.314,balanced,2025-01-10 05:16:00,2025-01-10 05:34:49.670695,ci_cd,0.0502,0.00297,0.002376,0.003565
59eda774,ci_cd-009-1320,backend-api,ci_cd,us-east-1,2,0,0.097,urgent,2025-01-10 19:54:00,2025-01-10 19:59:49.752584,ci_cd,0.0078,0.000313,0.000251,0.000376
924f8b89,ci_cd-009-4421,mobile,ci_cd,us-east-1,4,0,0.251,sustainable,2025-01-10 16:24:00,2025-01-10 16:39:02.216081,ci_cd,0.0402,0.001577,0.001262,0.001892
25d68752,ci_cd-009-9142,eu-backend,ci_cd,eu-west-1,2,0,0.225,balanced,2025-01-10 13:24:00,2025-01-10 13:37:31.098243,ci_cd,0.0207,0.000729,0.000583,0.000874
77a46d09,ci_cd-009-8939,mobile,ci_cd,us-east-1,4,0,0.03,balanced,2025-01-10 20:58:00,2025-01-10 20:59:48.000000,ci_cd,0.0048,0.000177,0.000142,0.000213
6e61f043,ci_cd-009-5632,eu-backend,ci_cd,eu-west-1,4,0,0.165,urgent,2025-01-10 15:47:00,2025-01-10 15:56:53.536514,ci_cd,0.0304,0.001068,0.000855,0.001282
2f31e88a,ci_cd-009-6590,data-eng,ci_cd,us-west-2,4,0,0.251,balanced,2025-01-10 14:04:00,2025-01-10 14:19:04.929885,ci_cd,0.0402,0.000318,0.000255,0.000382
d2080ff5,ci_cd-009-7182,data-eng,ci_cd,us-west-2,4,0,0.159,balanced,2025-01-10 15:23:00,2025-01-10 15:32:31.639726,ci_cd,0.0254,0.000301,0.000241,0.000361
fca1f6d0,ci_cd-009-4417,eu-backend,ci_cd,eu-west-1,2,0,0.183,sustainable,2025-01-10 18:19:00,2025-01-10 18:29:57.792008,ci_cd,0.0168,0.000789,0.000631,0.000947
39af17e0,ci_cd-009-2520,data-eng,ci_cd,us-west-2,2,0,0.631,balanced,2025-01-10 13:26:00,2025-01-10 14:03:52.588559,ci_cd,0.0505,0.000233,0.000186,0.000279
853c8e06,ci_cd-009-2762,backend-api,ci_cd,us-east-1,4,0,0.196,urgent,2025-01-10 23:50:00,2025-01-11 00:01:46.391311,ci_cd,0.0314,0.001628,0.001302,0.001954
bbfe5b31,ci_cd-009-0816,eu-backend,ci_cd,eu-west-1,8,0,0.148,balanced,2025-01-10 10:29:00,2025-01-10 10:37:51.629139,ci_cd,0.0545,0.001723,0.001379,0.002068
045c01d2,ci_cd-009-0948,data-eng,ci_cd,us-west-2,8,0,0.311,urgent,2025-01-10 17:56:00,2025-01-10 18:14:40.411086,ci_cd,0.0995,0.000776,0.00062,0.000931
36c4df8c,ci_cd-009-5479,eu-frontend,ci_cd,eu-west-1,4,0,0.358,balanced,2025-01-10 12:19:00,2025-01-10 12:40:28.369991,ci_cd,0.0659,0.002501,0.002001,0.003001
e7081fd9,ci_cd-009-4693,backend-api,ci_cd,us-east-1,2,0,0.199,sustainable,2025-01-10 21:16:00,2025-01-10 21:27:56.204131,ci_cd,0.0159,0.000763,0.00061,0.000916
2d736394,ci_cd-009-0722,eu-frontend,ci_cd,eu-west-1,8,0,0.03,balanced,2025-01-10 15:56:00,2025-01-10 15:57:48.000000,ci_cd,0.011,0.000388,0.000311,0.000466
0e054ebb,ci_cd-009-0157,backend-api,ci_cd,us-east-1,4,0,0.222,balanced,2025-01-10 22:47:00,2025-01-10 23:00:19.354909,ci_cd,0.0355,0.001672,0.001337,0.002006
85d6c7b1,ci_cd-009-7293,eu-backend,ci_cd,eu-west-1,2,0,0.139,balanced,2025-01-10 13:59:00,2025-01-10 14:07:21.563088,ci_cd,0.0128,0.00045,0.00036,0.00054
deda5a36,ci_cd-009-6684,frontend,ci_cd,us-east-1,8,0,0.165,balanced,2025-01-10 13:18:00,2025-01-10 13:27:54.001032,ci_cd,0.0528,0.002,0.0016,0.0024
95039561,ci_cd-009-2113,mobile,ci_cd,us-east-1,4,0,0.071,balanced,2025-01-10 07:56:00,2025-01-10 08:00:16.776159,ci_cd,0.0114,0.000564,0.000451,0.000677
8471f5aa,ci_cd-009-8034,platform,ci_cd,us-east-1,4,0,0.297,urgent,2025-01-10 14:30:00,2025-01-10 14:47:48.901863,ci_cd,0.0475,0.001517,0.001214,0.001821
109b0147,ci_cd-009-9866,backend-api,ci_cd,us-east-1,4,0,0.328,balanced,2025-01-10 18:46:00,2025-01-10 19:05:41.561949,ci_cd,0.0525,0.001984,0.001588,0.002381
e84f936f,ci_cd-009-2289,frontend,ci_cd,us-east-1,4,0,0.317,balanced,2025-01-10 13:51:00,2025-01-10 14:10:00.963741,ci_cd,0.0507,0.001921,0.001537,0.002306
f9442966,ci_cd-009-2124,mobile,ci_cd,us-east-1,4,0,0.209,balanced,2025-01-10 09:27:00,2025-01-10 09:39:31.706213,ci_cd,0.0334,0.001657,0.001325,0.001988
21201815,ci_cd-009-2001,platform,ci_cd,us-east-1,2,0,0.225,urgent,2025-01-10 18:20:00,2025-01-10 18:33:31.149546,ci_cd,0.018,0.000681,0.000545,0.000817
7424413c,ci_cd-009-0367,data-eng,ci_cd,us-west-2,4,0,0.03,balanced,2025-01-10 15:17:00,2025-01-10 15:18:48.000000,ci_cd,0.0048,5.7e-05,4.5e-05,6.8e-05
02dddfe8,ci_cd-009-6588,analytics,ci_cd,us-west-2,2,0,0.268,balanced,2025-01-10 22:56:00,2025-01-10 23:12:06.482963,ci_cd,0.0214,0.000246,0.000197,0.000295
c6d43b26,ci_cd-009-2137,mobile,ci_cd,us-east-1,8,0,0.185,urgent,2025-01-10 15:16:00,2025-01-10 15:27:06.889284,ci_cd,0.0592,0.002081,0.001665,0.002497
01f42862,ci_cd-009-1041,eu-backend,ci_cd,eu-west-1,4,0,0.03,balanced,2025-01-10 01:54:00,2025-01-10 01:55:48.000000,ci_cd,0.0055,0.000125,0.0001,0.00015
09daf4f4,ci_cd-009-7957,eu-backend,ci_cd,eu-west-1,4,0,0.319,balanced,2025-01-10 15:41:00,2025-01-10 16:00:09.642081,ci_cd,0.0587,0.002065,0.001652,0.002478
2f449bdf,ci_cd-009-3437,analytics,ci_cd,us-west-2,4,0,0.331,balanced,2025-01-10 05:46:00,2025-01-10 06:05:50.064100,ci_cd,0.053,0.000918,0.000734,0.001101
c4f04d75,ci_cd-009-3705,backend-api,ci_cd,us-east-1,8,0,0.03,sustainable,2025-01-10 18:32:00,2025-01-10 18:33:48.000000,ci_cd,0.0096,0.000363,0.00029,0.000436
2bde0efe,ci_cd-009-1847,backend-api,ci_cd,us-east-1,4,0,0.204,balanced,2025-01-10 20:47:00,2025-01-10 20:59:13.894879,ci_cd,0.0326,0.001204,0.000963,0.001445
cddaa12a,ci_cd-009-4792,eu-frontend,ci_cd,eu-west-1,4,0,0.173,urgent,2025-01-10 05:32:00,2025-01-10 05:42:23.416130,ci_cd,0.0318,0.000578,0.000462,0.000693
8b822d94,ci_cd-009-5935,eu-frontend,ci_cd,eu-west-1,4,0,0.218,balanced,2025-01-10 14:57:00,2025-01-10 15:10:04.559117,ci_cd,0.0401,0.001674,0.001339,0.002009
a9bb55ab,ci_cd-009-8252,platform,ci_cd,us-east-1,4,0,0.111,balanced,2025-01-10 14:46:00,2025-01-10 14:52:40.277589,ci_cd,0.0178,0.000567,0.000454,0.000681
611ad41b,ci_cd-009-4021,devops,ci_cd,us-east-1,2,0,0.06,urgent,2025-01-10 13:52:00,2025-01-10 13:55:36.929433,ci_cd,0.0048,0.000182,0.000145,0.000218
d28d5e44,ci_cd-009-5053,frontend,ci_cd,us-east-1,2,0,0.375,balanced,2025-01-10 11:23:00,2025-01-10 11:45:31.349150,ci_cd,0.03,0.001525,0.00122,0.00183
4f32c71e,ci_cd-009-7387,frontend,ci_cd,us-east-1,4,0,0.037,urgent,2025-01-10 20:26:00,2025-01-10 20:28:14.247426,ci_cd,0.0059,0.000218,0.000175,0.000262
5c8070ab,ci_cd-009-2632,frontend,ci_cd,us-east-1,2,0,0.205,balanced,2025-01-10 04:50:00,2025-01-10 05:02:16.871542,ci_cd,0.0164,0.000956,0.000765,0.001147
ba36050f,ci_cd-009-7716,platform,ci_cd,us-east-1,4,0,0.146,balanced,2025-01-10 12:10:00,2025-01-10 12:18:46.255451,ci_cd,0.0234,0.000871,0.000697,0.001046
6df6ea92,ci_cd-009-3030,backend-api,ci_cd,us-east-1,2,0,0.309,balanced,2025-01-10 13:47:00,2025-01-10 14:05:31.680051,ci_cd,0.0247,0.000936,0.000749,0.001124
1008eccf,ci_cd-009-9558,eu-frontend,ci_cd,eu-west-1,2,0,0.079,urgent,2025-01-10 14:11:00,2025-01-10 14:15:45.723603,ci_cd,0.0073,0.000303,0.000243,0.000364
eb82de59,ci_cd-009-7357,backend-api,ci_cd,us-east-1,4,0,0.345,urgent,2025-01-10 19:28:00,2025-01-10 19:48:43.391861,ci_cd,0.0552,0.00223,0.001784,0.002676
92700194,ci_cd-009-8876,data-eng,ci_cd,us-west-2,2,0,0.261,balanced,2025-01-10 17:47:00,2025-01-10 18:02:38.974146,ci_cd,0.0209,0.000163,0.00013,0.000195
56f680d6,ci_cd-009-0236,mobile,ci_cd,us-east-1,2,0,0.301,balanced,2025-01-10 16:18:00,2025-01-10 16:36:04.545046,ci_cd,0.0241,0.000946,0.000757,0.001135
fc882be3,ci_cd-009-8626,eu-backend,ci_cd,eu-west-1,8,0,0.03,balanced,2025-01-10 21:40:00,2025-01-10 21:41:48.796458,ci_cd,0.011,0.000518,0.000414,0.000621
35ff6646,ci_cd-009-7780,eu-backend,ci_cd,eu-west-1,2,0,0.188,balanced,2025-01-10 19:50:00,2025-01-10 20:01:17.684723,ci_cd,0.0173,0.00066,0.000528,0.000792
022bed25,ci_cd-009-1239,analytics,ci_cd,us-west-2,8,0,0.094,urgent,2025-01-10 06:58:00,2025-01-10 07:03:38.090961,ci_cd,0.0301,0.0005,0.0004,0.000599
8b65d260,ci_cd-009-0258,platform,ci_cd,us-east-1,2,0,0.502,balanced,2025-01-10 14:42:00,2025-01-10 15:12:08.022062,ci_cd,0.0402,0.001282,0.001026,0.001539
932e3b69,ci_cd-009-6368,platform,ci_cd,us-east-1,8,0,0.391,urgent,2025-01-10 00:12:00,2025-01-10 00:35:26.632945,ci_cd,0.1251,0.007331,0.005865,0.008798
bea94fa1,ci_cd-009-1074,platform,ci_cd,us-east-1,8,0,0.03,sustainable,2025-01-10 14:09:00,2025-01-10 14:10:48.000000,ci_cd,0.0096,0.000307,0.000245,0.000368
848d6578,ci_cd-009-0130,analytics,ci_cd,us-west-2,4,0,0.044,balanced,2025-01-10 18:34:00,2025-01-10 18:36:39.558778,ci_cd,0.007,6.1e-05,4.9e-05,7.3e-05
55ce46da,ci_cd-009-6716,eu-backend,ci_cd,eu-west-1,8,0,0.068,balanced,2025-01-10 16:37:00,2025-01-10 16:41:05.963452,ci_cd,0.025,0.001187,0.00095,0.001424
5883c858,ci_cd-009-3384,mobile,ci_cd,us-east-1,4,0,0.089,balanced,2025-01-10 16:44:00,2025-01-10 16:49:18.672210,ci_cd,0.0142,0.000559,0.000447,0.000671
fc9ba6e6,ci_cd-009-3695,devops,ci_cd,us-east-1,8,0,0.121,balanced,2025-01-10 14:36:00,2025-01-10 14:43:16.406508,ci_cd,0.0387,0.001236,0.000989,0.001484
62894a55,ci_cd-009-5764,eu-backend,ci_cd,eu-west-1,8,0,0.313,balanced,2025-01-10 07:17:00,2025-01-10 07:35:48.428838,ci_cd,0.1152,0.004086,0.003269,0.004904
