job_id,name,team_id,service_name,region,vcpus,gpu_count,duration_hours,category,started_at,ended_at,workload_type,cost_usd,kgco2e,kgco2e_lower,kgco2e_upper
e49fc05f,ci_cd-006-1567,data-eng,ci_cd,us-west-2,4,0,0.136,urgent,2025-01-07 18:23:00,2025-01-07 18:31:11.120282,ci_cd,0.0218,9.7e-05,8.7e-05,0.000106
c9192dee,ci_cd-006-8799,backend-api,ci_cd,us-east-1,8,0,0.208,sustainable,2025-01-07 22:46:00,2025-01-07 22:58:28.490150,ci_cd,0.0666,0.003849,0.003465,0.004235
ee36276a,ci_cd-006-6169,data-eng,ci_cd,us-west-2,2,0,0.155,balanced,2025-01-07 22:17:00,2025-01-07 22:26:16.658543,ci_cd,0.0124,6.4e-05,5.7e-05,7e-05
ba239047,ci_cd-006-0894,eu-backend,ci_cd,eu-west-1,8,0,0.073,balanced,2025-01-07 18:18:00,2025-01-07 18:22:23.471800,ci_cd,0.0269,0.001496,0.001196,0.001795
7801a946,ci_cd-006-5544,analytics,ci_cd,us-west-2,4,0,0.141,balanced,2025-01-07 20:03:00,2025-01-07 20:11:25.986595,ci_cd,0.0226,0.000109,9.8e-05,0.000119
b1adabc0,ci_cd-006-2537,eu-backend,ci_cd,eu-west-1,4,0,0.03,balanced,2025-01-07 15:42:00,2025-01-07 15:43:48.000000,ci_cd,0.0055,0.000211,0.000169,0.000253
91c7c6fe,ci_cd-006-4478,ml-team,ci_cd,us-west-2,4,0,0.381,sustainable,2025-01-07 14:17:00,2025-01-07 14:39:51.223578,ci_cd,0.061,0.00037,0.000334,0.000407
af1f5391,ci_cd-006-7113,analytics,ci_cd,us-west-2,2,0,0.171,urgent,2025-01-07 16:24:00,2025-01-07 16:34:15.115563,ci_cd,0.0137,5.8e-05,5.2e-05,6.4e-05
c506cb5e,ci_cd-006-3311,ml-team,ci_cd,us-west-2,4,0,0.03,balanced,2025-01-07 15:15:00,2025-01-07 15:16:48.000000,ci_cd,0.0048,2.1e-05,1.9e-05,2.3e-05
188ec206,ci_cd-006-5373,backend-api,ci_cd,us-east-1,2,0,0.03,balanced,2025-01-07 01:22:00,2025-01-07 01:23:48.000000,ci_cd,0.0024,0.000136,0.000122,0.00015
f0c286eb,ci_cd-006-6587,eu-backend,ci_cd,eu-west-1,4,0,0.196,balanced,2025-01-07 10:22:00,2025-01-07 10:33:45.793176,ci_cd,0.0361,0.00117,0.000936,0.001404
97428a76,ci_cd-006-8171,eu-backend,ci_cd,eu-west-1,4,0,0.22,balanced,2025-01-07 03:04:00,2025-01-07 03:17:10.463355,ci_cd,0.0405,0.001349,0.00108,0.001619
c3576b90,ci_cd-006-1450,eu-backend,ci_cd,eu-west-1,4,0,0.18,balanced,2025-01-07 16:32:00,2025-01-07 16:42:48.897250,ci_cd,0.0331,0.00153,0.001224,0.001835
d17f0865,ci_cd-006-2552,data-eng,ci_cd,us-west-2,8,0,0.177,balanced,2025-01-07 12:37:00,2025-01-07 12:47:35.749471,ci_cd,0.0566,0.000445,0.000401,0.000491
1be33517,ci_cd-006-0334,platform,ci_cd,us-east-1,4,0,0.281,balanced,2025-01-07 18:04:00,2025-01-07 18:20:52.250682,ci_cd,0.045,0.002569,0.002311,0.002825
58d888a0,ci_cd-006-5317,ml-team,ci_cd,us-west-2,4,0,0.059,urgent,2025-01-07 10:16:00,2025-01-07 10:19:32.435214,ci_cd,0.0094,7.6e-05,6.8e-05,8.3e-05
7bfdd642,ci_cd-006-8574,frontend,ci_cd,us-east-1,8,0,0.122,urgent,2025-01-07 14:04:00,2025-01-07 14:11:19.323037,ci_cd,0.039,0.002229,0.002006,0.002452
7119fcf8,ci_cd-006-3270,eu-frontend,ci_cd,eu-west-1,8,0,0.045,urgent,2025-01-07 04:11:00,2025-01-07 04:13:41.219811,ci_cd,0.0166,0.00033,0.000264,0.000396
f6027aea,ci_cd-006-4177,frontend,ci_cd,us-east-1,2,0,0.208,balanced,2025-01-07 15:45:00,2025-01-07 15:57:29.393957,ci_cd,0.0166,0.000968,0.000871,0.001065
0ad7e9d5,ci_cd-006-3942,platform,ci_cd,us-east-1,2,0,0.03,balanced,2025-01-07 18:51:00,2025-01-07 18:52:48.000000,ci_cd,0.0024,0.000137,0.000123,0.000151
c1f67208,ci_cd-006-8662,mobile,ci_cd,us-east-1,2,0,0.11,sustainable,2025-01-07 07:44:00,2025-01-07 07:50:35.327869,ci_cd,0.0088,0.000517,0.000465,0.000568
bf821919,ci_cd-006-2367,ml-team,ci_cd,us-west-2,2,0,0.075,balanced,2025-01-07 14:33:00,2025-01-07 14:37:30.613947,ci_cd,0.006,3.6e-05,3.3e-05,4e-05
4435478b,ci_cd-006-6172,devops,ci_cd,us-east-1,4,0,0.194,urgent,2025-01-07 20:51:00,2025-01-07 21:02:39.191586,ci_cd,0.031,0.001767,0.00159,0.001944
a6b1e176,ci_cd-006-9926,analytics,ci_cd,us-west-2,4,0,0.396,urgent,2025-01-07 11:28:00,2025-01-07 11:51:44.433242,ci_cd,0.0634,0.000505,0.000455,0.000556
c8f997e4,ci_cd-006-0310,backend-api,ci_cd,us-east-1,4,0,0.243,sustainable,2025-01-07 18:15:00,2025-01-07 18:29:35.384688,ci_cd,0.0389,0.002221,0.001999,0.002443
c6e1edde,ci_cd-006-7988,backend-api,ci_cd,us-east-1,2,0,0.151,urgent,2025-01-07 22:55:00,2025-01-07 23:04:01.936933,ci_cd,0.0121,0.000699,0.000629,0.000769
b5cc37d8,ci_cd-006-3710,eu-frontend,ci_cd,eu-west-1,4,0,0.193,balanced,2025-01-07 18:36:00,2025-01-07 18:47:35.370738,ci_cd,0.0355,0.001977,0.001582,0.002373
1225676e,ci_cd-006-2552,devops,ci_cd,us-east-1,4,0,0.03,balanced,2025-01-07 17:46:00,2025-01-07 17:47:48.000000,ci_cd,0.0048,0.000276,0.000248,0.000303
935b7021,ci_cd-006-2117,data-eng,ci_cd,us-west-2,2,0,0.139,sustainable,2025-01-07 22:37:00,2025-01-07 22:45:19.730807,ci_cd,0.0111,5.7e-05,5.1e-05,6.3e-05
a54b87cd,ci_cd-006-8328,eu-backend,ci_cd,eu-west-1,2,0,0.178,sustainable,2025-01-07 13:10:00,2025-01-07 13:20:41.487682,ci_cd,0.0164,0.000666,0.000533,0.000799
19d7146c,ci_cd-006-6057,frontend,ci_cd,us-east-1,2,0,0.173,balanced,2025-01-07 22:15:00,2025-01-07 22:25:22.566794,ci_cd,0.0138,0.0008,0.00072,0.000881
1351823f,ci_cd-006-6990,eu-backend,ci_cd,eu-west-1,2,0,0.171,urgent,2025-01-07 14:54:00,2025-01-07 15:04:16.171351,ci_cd,0.0157,0.000811,0.000649,0.000974
a1116c51,ci_cd-006-8148,frontend,ci_cd,us-east-1,2,0,0.03,sustainable,2025-01-07 11:30:00,2025-01-07 11:31:48.000000,ci_cd,0.0024,0.000137,0.000124,0.000151
aefd0893,ci_cd-006-1738,frontend,ci_cd,us-east-1,2,0,0.42,sustainable,2025-01-07 20:56:00,2025-01-07 21:21:11.476410,ci_cd,0.0336,0.001913,0.001721,0.002104
811ddddd,ci_cd-006-7467,platform,ci_cd,us-east-1,4,0,0.355,urgent,2025-01-07 07:20:00,2025-01-07 07:41:17.807889,ci_cd,0.0568,0.003334,0.003001,0.003668
e161f58c,ci_cd-006-9256,mobile,ci_cd,us-east-1,4,0,0.173,balanced,2025-01-07 10:25:00,2025-01-07 10:35:24.550408,ci_cd,0.0277,0.001633,0.001469,0.001796
14f3256f,ci_cd-006-4616,devops,ci_cd,us-east-1,8,0,0.032,sustainable,2025-01-07 18:11:00,2025-01-07 18:12:55.608963,ci_cd,0.0102,0.000585,0.000526,0.000643
6d97af03,ci_cd-006-0327,frontend,ci_cd,us-east-1,2,0,0.299,balanced,2025-01-07 15:28:00,2025-01-07 15:45:57.752631,ci_cd,0.0239,0.001392,0.001252,0.001531
2960a7f0,ci_cd-006-5256,mobile,ci_cd,us-east-1,8,0,0.095,urgent,2025-01-07 18:59:00,2025-01-07 19:04:43.405795,ci_cd,0.0304,0.001737,0.001563,0.00191
55a7fd58,ci_cd-006-5462,data-eng,ci_cd,us-west-2,8,0,0.143,balanced,2025-01-07 18:09:00,2025-01-07 18:17:34.959239,ci_cd,0.0458,0.000203,0.000183,0.000223
dce365a6,ci_cd-006-4458,mobile,ci_cd,us-east-1,2,0,0.439,urgent,2025-01-07 22:22:00,2025-01-07 22:48:20.044090,ci_cd,0.0351,0.002031,0.001828,0.002234
9ef5d350,ci_cd-006-5904,analytics,ci_cd,us-west-2,4,0,0.19,balanced,2025-01-07 17:31:00,2025-01-07 17:42:24.785492,ci_cd,0.0304,0.000131,0.000117,0.000144
e7eab97f,ci_cd-006-7142,frontend,ci_cd,us-east-1,4,0,0.287,urgent,2025-01-07 13:09:00,2025-01-07 13:26:14.679851,ci_cd,0.0459,0.002643,0.002379,0.002908
7629b438,ci_cd-006-5404,backend-api,ci_cd,us-east-1,4,0,0.289,urgent,2025-01-07 16:27:00,2025-01-07 16:44:20.004629,ci_cd,0.0462,0.00267,0.002403,0.002937
e793a5f8,ci_cd-006-7691,mobile,ci_cd,us-east-1,2,0,0.064,balanced,2025-01-07 01:47:00,2025-01-07 01:50:51.320564,ci_cd,0.0051,0.00029,0.000261,0.000319
7eb0a35f,ci_cd-006-5122,frontend,ci_cd,us-east-1,2,0,0.114,balanced,2025-01-07 22:37:00,2025-01-07 22:43:51.764973,ci_cd,0.0091,0.000527,0.000475,0.00058
95d0a601,ci_cd-006-5105,backend-api,ci_cd,us-east-1,4,0,0.232,balanced,2025-01-07 19:51:00,2025-01-07 20:04:56.203403,ci_cd,0.0371,0.002108,0.001897,0.002319
6b7b8395,ci_cd-006-7537,data-eng,ci_cd,us-west-2,4,0,0.03,urgent,2025-01-07 18:31:00,2025-01-07 18:32:48.000000,ci_cd,0.0048,2.1e-05,1.9e-05,2.3e-05
9dbcac49,ci_cd-006-3398,backend-api,ci_cd,us-east-1,4,0,0.03,balanced,2025-01-07 06:36:00,2025-01-07 06:37:48.000000,ci_cd,0.0048,0.000282,0.000253,0.00031
40b48434,ci_cd-006-7525,platform,ci_cd,us-east-1,4,0,0.2,urgent,2025-01-07 15:07:00,2025-01-07 15:19:01.072343,ci_cd,0.032,0.001862,0.001676,0.002048
0b5fc5e8,ci_cd-006-8760,backend-api,ci_cd,us-east-1,4,0,0.31,urgent,2025-01-07 17:22:00,2025-01-07 17:40:36.408033,ci_cd,0.0496,0.002851,0.002566,0.003136
960dfac4,ci_cd-006-5721,devops,ci_cd,us-east-1,8,0,0.103,urgent,2025-01-07 21:22:00,2025-01-07 21:28:12.512937,ci_cd,0.033,0.001925,0.001733,0.002117
eb0c7df8,ci_cd-006-7478,data-eng,ci_cd,us-west-2,4,0,0.421,balanced,2025-01-07 19:44:00,2025-01-07 20:09:15.580324,ci_cd,0.0674,0.000316,0.000284,0.000348
a2591fe9,ci_cd-006-2474,backend-api,ci_cd,us-east-1,4,0,0.03,balanced,2025-01-07 18:28:00,2025-01-07 18:29:48.000000,ci_cd,0.0048,0.000274,0.000247,0.000302
ac8abce3,ci_cd-006-7260,backend-api,ci_cd,us-east-1,4,0,0.457,balanced,2025-01-07 17:34:00,2025-01-07 18:01:25.887938,ci_cd,0.0731,0.004203,0.003782,0.004623
079088ed,ci_cd-006-1797,eu-frontend,ci_cd,eu-west-1,4,0,0.268,balanced,2025-01-07 18:42:00,2025-01-07 18:58:04.195649,ci_cd,0.0493,0.002745,0.002196,0.003295
dd4ab193,ci_cd-006-5843,platform,ci_cd,us-east-1,8,0,0.156,balanced,2025-01-07 19:48:00,2025-01-07 19:57:20.874694,ci_cd,0.0499,0.002835,0.002551,0.003118
1dc856be,ci_cd-006-2608,eu-backend,ci_cd,eu-west-1,4,0,0.168,urgent,2025-01-07 18:58:00,2025-01-07 19:08:04.111687,ci_cd,0.0309,0.001721,0.001377,0.002065
6f89b83a,ci_cd-006-9066,analytics,ci_cd,us-west-2,4,0,0.07,balanced,2025-01-07 20:34:00,2025-01-07 20:38:10.885496,ci_cd,0.0112,5.4e-05,4.9e-05,5.9e-05
46c4bc5f,ci_cd-006-5598,ml-team,ci_cd,us-west-2,2,0,0.03,urgent,2025-01-07 04:13:00,2025-01-07 04:14:48.000000,ci_cd,0.0024,1.3e-05,1.2e-05,1.4e-05
a809b801,ci_cd-006-4726,eu-frontend,ci_cd,eu-west-1,2,0,0.065,balanced,2025-01-07 17:03:00,2025-01-07 17:06:55.601610,ci_cd,0.006,0.000326,0.000261,0.000391
42dfcd95,ci_cd-006-1612,mobile,ci_cd,us-east-1,8,0,0.03,urgent,2025-01-07 15:49:00,2025-01-07 15:50:48.000000,ci_cd,0.0096,0.000558,0.000503,0.000614
a048ea3c,ci_cd-006-5575,devops,ci_cd,us-east-1,8,0,0.344,balanced,2025-01-07 10:08:00,2025-01-07 10:28:39.562182,ci_cd,0.1101,0.006493,0.005844,0.007143
a9b87d73,ci_cd-006-1108,analytics,ci_cd,us-west-2,4,0,0.634,balanced,2025-01-07 23:41:00,2025-01-08 00:19:00.874752,ci_cd,0.1014,0.000598,0.000538,0.000658
a82e6626,ci_cd-006-9085,frontend,ci_cd,us-east-1,4,0,0.269,urgent,2025-01-07 21:19:00,2025-01-07 21:35:07.366129,ci_cd,0.043,0.002514,0.002262,0.002765
db5b642d,ci_cd-006-6032,backend-api,ci_cd,us-east-1,2,0,0.349,urgent,2025-01-07 16:06:00,2025-01-07 16:26:55.317238,ci_cd,0.0279,0.001612,0.001451,0.001774
26dd3f8b,ci_cd-006-2611,eu-backend,ci_cd,eu-west-1,2,0,0.281,urgent,2025-01-07 05:32:00,2025-01-07 05:48:52.816144,ci_cd,0.0259,0.000566,0.000453,0.000679
9091f300,ci_cd-006-1675,platform,ci_cd,us-east-1,4,0,0.036,balanced,2025-01-07 15:40:00,2025-01-07 15:42:10.146135,ci_cd,0.0058,0.000335,0.000302,0.000369
d9b9c4dd,ci_cd-006-7777,data-eng,ci_cd,us-west-2,2,0,0.268,balanced,2025-01-07 14:26:00,2025-01-07 14:42:03.772153,ci_cd,0.0214,0.00013,0.000117,0.000143
20810553,ci_cd-006-1431,backend-api,ci_cd,us-east-1,4,0,0.111,urgent,2025-01-07 23:54:00,2025-01-08 00:00:39.298185,ci_cd,0.0178,0.001024,0.000922,0.001127
f8c29a4d,ci_cd-006-7229,backend-api,ci_cd,us-east-1,4,0,0.334,urgent,2025-01-07 20:13:00,2025-01-07 20:33:03.511473,ci_cd,0.0534,0.003042,0.002738,0.003346
b57863b0,ci_cd-006-3283,backend-api,ci_cd,us-east-1,4,0,0.227,balanced,2025-01-07 12:09:00,2025-01-07 12:22:38.604086,ci_cd,0.0363,0.002092,0.001883,0.002301
f6c2d2e4,ci_cd-006-3505,platform,ci_cd,us-east-1,4,0,0.03,balanced,2025-01-07 16:25:00,2025-01-07 16:26:48.000000,ci_cd,0.0048,0.000277,0.000249,0.000305
4cb1e44c,ci_cd-006-7641,platform,ci_cd,us-east-1,4,0,0.217,balanced,2025-01-07 18:10:00,2025-01-07 18:22:59.790352,ci_cd,0.0347,0.001984,0.001785,0.002182
33bb08ac,ci_cd-006-7480,platform,ci_cd,us-east-1,4,0,0.03,balanced,2025-01-07 19:37:00,2025-01-07 19:38:48.000000,ci_cd,0.0048,0.000273,0.000245,0.0003
23e5ecbd,ci_cd-006-0904,mobile,ci_cd,us-east-1,2,0,0.218,balanced,2025-01-07 23:32:00,2025-01-07 23:45:05.197865,ci_cd,0.0174,0.001006,0.000905,0.001107
dc28dc01,ci_cd-006-6396,analytics,ci_cd,us-west-2,8,0,0.263,urgent,2025-01-07 15:41:00,2025-01-07 15:56:48.065693,ci_cd,0.0842,0.000367,0.00033,0.000403
886e6719,ci_cd-006-3051,platform,ci_cd,us-east-1,4,0,0.03,balanced,2025-01-07 23:47:00,2025-01-07 23:48:48.000000,ci_cd,0.0048,0.000277,0.000249,0.000305
1f7e7b43,ci_cd-006-5480,backend-api,ci_cd,us-east-1,2,0,0.202,balanced,2025-01-07 03:58:00,2025-01-07 04:10:05.667493,ci_cd,0.0162,0.000941,0.000847,0.001035
0a91814f,ci_cd-006-7461,eu-frontend,ci_cd,eu-west-1,4,0,0.081,sustainable,2025-01-07 13:33:00,2025-01-07 13:37:50.818685,ci_cd,0.0149,0.000606,0.000485,0.000728
a894197a,ci_cd-006-2055,platform,ci_cd,us-east-1,2,0,0.089,sustainable,2025-01-07 13:21:00,2025-01-07 13:26:21.927140,ci_cd,0.0071,0.00041,0.000369,0.000451
806cd951,ci_cd-006-6921,eu-backend,ci_cd,eu-west-1,4,0,0.307,sustainable,2025-01-07 16:02:00,2025-01-07 16:20:25.210651,ci_cd,0.0565,0.002609,0.002087,0.00313
6e4516cc,ci_cd-006-1387,eu-backend,ci_cd,eu-west-1,4,0,0.253,balanced,2025-01-07 07:58:00,2025-01-07 08:13:11.019816,ci_cd,0.0466,0.000753,0.000603,0.000904
ebe0b22b,ci_cd-006-4943,eu-frontend,ci_cd,eu-west-1,8,0,0.443,balanced,2025-01-07 18:24:00,2025-01-07 18:50:35.221495,ci_cd,0.163,0.009075,0.007261,0.010892
8f94d57e,ci_cd-006-0920,data-eng,ci_cd,us-west-2,4,0,0.137,balanced,2025-01-07 18:50:00,2025-01-07 18:58:12.737590,ci_cd,0.0219,9.7e-05,8.8e-05,0.000107
2b7aac8c,ci_cd-006-8451,mobile,ci_cd,us-east-1,2,0,0.213,balanced,2025-01-07 02:23:00,2025-01-07 02:35:48.311137,ci_cd,0.017,0.000978,0.00088,0.001076
61ce3c87,ci_cd-006-6764,ml-team,ci_cd,us-west-2,4,0,0.124,balanced,2025-01-07 13:23:00,2025-01-07 13:30:25.260679,ci_cd,0.0198,0.000146,0.000132,0.000161
0702b03f,ci_cd-006-4138,frontend,ci_cd,us-east-1,4,0,0.266,balanced,2025-01-07 21:15:00,2025-01-07 21:30:57.484451,ci_cd,0.0426,0.002486,0.002237,0.002734
971a7bd3,ci_cd-006-2397,mobile,ci_cd,us-east-1,8,0,0.13,balanced,2025-01-07 19:12:00,2025-01-07 19:19:49.363399,ci_cd,0.0416,0.002362,0.002126,0.002599
9cb90a53,ci_cd-006-7396,backend-api,ci_cd,us-east-1,4,0,0.11,balanced,2025-01-07 18:51:00,2025-01-07 18:57:35.876887,ci_cd,0.0176,0.001006,0.000905,0.001106
3615a9f9,ci_cd-006-4078,platform,ci_cd,us-east-1,4,0,0.381,urgent,2025-01-07 15:08:00,2025-01-07 15:30:52.771639,ci_cd,0.061,0.003546,0.003192,0.003901
d1140901,ci_cd-006-6110,ml-team,ci_cd,us-west-2,4,0,0.03,balanced,2025-01-07 11:49:00,2025-01-07 11:50:48.000000,ci_cd,0.0048,3.8e-05,3.4e-05,4.2e-05
637750cd,ci_cd-006-6131,backend-api,ci_cd,us-east-1,4,0,0.405,balanced,2025-01-07 03:15:00,2025-01-07 03:39:19.429372,ci_cd,0.0648,0.003774,0.003397,0.004152
ee1728a0,ci_cd-006-0574,eu-frontend,ci_cd,eu-west-1,2,0,0.054,urgent,2025-01-07 08:23:00,2025-01-07 08:26:14.404029,ci_cd,0.005,0.000123,9.8e-05,0.000148
eff3c5c4,ci_cd-006-0449,ml-team,ci_cd,us-west-2,2,0,0.116,sustainable,2025-01-07 14:35:00,2025-01-07 14:41:56.545229,ci_cd,0.0093,5.6e-05,5.1e-05,6.2e-05
e480bd0b,ci_cd-006-6349,frontend,ci_cd,us-east-1,4,0,0.176,balanced,2025-01-07 11:20:00,2025-01-07 11:30:33.832938,ci_cd,0.0282,0.001612,0.00145,0.001773
39fb08a0,ci_cd-006-8806,eu-frontend,ci_cd,eu-west-1,2,0,0.205,urgent,2025-01-07 19:30:00,2025-01-07 19:42:18.126046,ci_cd,0.0189,0.000739,0.000591,0.000887
6921a798,ci_cd-006-1868,eu-backend,ci_cd,eu-west-1,8,0,0.269,urgent,2025-01-07 19:06:00,2025-01-07 19:22:07.380430,ci_cd,0.099,0.003881,0.003105,0.004657
69ab5b4b,ci_cd-006-4305,data-eng,ci_cd,us-west-2,2,0,0.184,balanced,2025-01-07 16:28:00,2025-01-07 16:39:03.571466,ci_cd,0.0147,6.2e-05,5.6e-05,6.8e-05
03f3bc08,ci_cd-006-0044,eu-backend,ci_cd,eu-west-1,2,0,0.21,balanced,2025-01-07 06:23:00,2025-01-07 06:35:37.205079,ci_cd,0.0193,0.000307,0.000246,0.000369
00bba021,ci_cd-006-7718,eu-frontend,ci_cd,eu-west-1,4,0,0.307,urgent,2025-01-07 22:33:00,2025-01-07 22:51:24.520409,ci_cd,0.0565,0.002552,0.002041,0.003062
b5c0f525,ci_cd-006-5923,data-eng,ci_cd,us-west-2,4,0,0.425,balanced,2025-01-07 19:24:00,2025-01-07 19:49:29.258955,ci_cd,0.068,0.000319,0.000287,0.000352
6fb76b46,ci_cd-006-4097,data-eng,ci_cd,us-west-2,8,0,0.137,sustainable,2025-01-07 05:51:00,2025-01-07 05:59:12.618550,ci_cd,0.0438,0.000249,0.000224,0.000274
77b9bdc5,ci_cd-006-0489,mobile,ci_cd,us-east-1,2,0,0.03,balanced,2025-01-07 22:49:00,2025-01-07 22:50:48.000000,ci_cd,0.0024,0.000139,0.000125,0.000153
f4c965e0,ci_cd-006-2150,devops,ci_cd,us-east-1,2,0,0.203,balanced,2025-01-07 03:41:00,2025-01-07 03:53:11.642819,ci_cd,0.0162,0.000946,0.000851,0.001041
8ab31ae8,ci_cd-006-6962,devops,ci_cd,us-east-1,4,0,0.03,urgent,2025-01-07 01:08:00,2025-01-07 01:09:48.000000,ci_cd,0.0048,0.000272,0.000245,0.000299
362ed212,ci_cd-006-6769,backend-api,ci_cd,us-east-1,8,0,0.03,urgent,2025-01-07 22:51:00,2025-01-07 22:52:48.000000,ci_cd,0.0096,0.000555,0.0005,0.000611
b2f50706,ci_cd-006-7635,data-eng,ci_cd,us-west-2,4,0,0.115,balanced,2025-01-07 08:03:00,2025-01-07 08:09:54.749331,ci_cd,0.0184,0.000122,0.00011,0.000134
fb68cb63,ci_cd-006-6300,frontend,ci_cd,us-east-1,2,0,0.487,balanced,2025-01-07 09:37:00,2025-01-07 10:06:12.390382,ci_cd,0.039,0.002278,0.00205,0.002505
de75e22f,ci_cd-006-2923,frontend,ci_cd,us-east-1,4,0,0.03,balanced,2025-01-07 20:40:00,2025-01-07 20:41:48.000000,ci_cd,0.0048,0.000273,0.000246,0.000301
4a6d2b00,ci_cd-006-1235,data-eng,ci_cd,us-west-2,8,0,0.064,balanced,2025-01-07 15:34:00,2025-01-07 15:37:51.204139,ci_cd,0.0205,8.9e-05,8e-05,9.8e-05
40eb7bbe,ci_cd-006-3253,eu-backend,ci_cd,eu-west-1,4,0,0.14,balanced,2025-01-07 00:33:00,2025-01-07 00:41:23.782750,ci_cd,0.0258,0.000913,0.00073,0.001096
983cccfa,ci_cd-006-3735,eu-backend,ci_cd,eu-west-1,2,0,0.294,balanced,2025-01-07 03:18:00,2025-01-07 03:35:39.744790,ci_cd,0.027,0.000902,0.000722,0.001082
aca9e56f,ci_cd-006-1215,ml-team,ci_cd,us-west-2,2,0,0.032,urgent,2025-01-07 21:04:00,2025-01-07 21:05:54.545253,ci_cd,0.0026,1.3e-05,1.1e-05,1.4e-05
5c5c7c9a,ci_cd-006-0411,analytics,ci_cd,us-west-2,4,0,0.153,urgent,2025-01-07 19:30:00,2025-01-07 19:39:12.440785,ci_cd,0.0245,0.000115,0.000103,0.000127
f248f77a,ci_cd-006-7270,backend-api,ci_cd,us-east-1,4,0,0.078,balanced,2025-01-07 13:42:00,2025-01-07 13:46:42.320162,ci_cd,0.0125,0.000718,0.000647,0.00079
6e5abc48,ci_cd-006-0864,mobile,ci_cd,us-east-1,4,0,0.03,balanced,2025-01-07 20:01:00,2025-01-07 20:02:48.000000,ci_cd,0.0048,0.000273,0.000246,0.000301
41f5b87e,ci_cd-006-8440,frontend,ci_cd,us-east-1,2,0,0.167,urgent,2025-01-07 19:06:00,2025-01-07 19:16:00.121167,ci_cd,0.0134,0.000759,0.000683,0.000835
8a1aa37d,ci_cd-006-4164,backend-api,ci_cd,us-east-1,8,0,0.262,balanced,2025-01-07 18:53:00,2025-01-07 19:08:43.404363,ci_cd,0.0838,0.00479,0.00431,0.005268
f4af4752,ci_cd-006-2704,data-eng,ci_cd,us-west-2,4,0,0.215,balanced,2025-01-07 15:46:00,2025-01-07 15:58:54.499063,ci_cd,0.0344,0.00015,0.000135,0.000165
51f406a1,ci_cd-006-2228,mobile,ci_cd,us-east-1,4,0,0.137,urgent,2025-01-07 15:45:00,2025-01-07 15:53:13.000421,ci_cd,0.0219,0.001275,0.001148,0.001403
d05ae904,ci_cd-006-5030,backend-api,ci_cd,us-east-1,2,0,0.153,balanced,2025-01-07 02:26:00,2025-01-07 02:35:09.595447,ci_cd,0.0122,0.000703,0.000632,0.000773
050420f8,ci_cd-006-8389,data-eng,ci_cd,us-west-2,2,0,0.238,balanced,2025-01-07 15:53:00,2025-01-07 16:07:16.789267,ci_cd,0.019,8.3e-05,7.5e-05,9.1e-05
8be3e0ab,ci_cd-006-9706,backend-api,ci_cd,us-east-1,2,0,0.207,balanced,2025-01-07 15:52:00,2025-01-07 16:04:25.682777,ci_cd,0.0166,0.000963,0.000867,0.00106
78347715,ci_cd-006-9074,platform,ci_cd,us-east-1,4,0,0.106,urgent,2025-01-07 00:38:00,2025-01-07 00:44:22.146484,ci_cd,0.017,0.000952,0.000857,0.001048
c3708a3e,ci_cd-006-1345,platform,ci_cd,us-east-1,2,0,0.098,balanced,2025-01-07 07:21:00,2025-01-07 07:26:52.277901,ci_cd,0.0078,0.00046,0.000414,0.000506
37c3531b,ci_cd-006-6798,eu-backend,ci_cd,eu-west-1,8,0,0.054,balanced,2025-01-07 12:48:00,2025-01-07 12:51:14.478624,ci_cd,0.0199,0.000757,0.000605,0.000908
4b0f4a6c,ci_cd-006-9421,eu-frontend,ci_cd,eu-west-1,4,0,0.526,sustainable,2025-01-07 22:17:00,2025-01-07 22:48:35.320810,ci_cd,0.0968,0.004372,0.003497,0.005247
7dcc923b,ci_cd-006-2134,analytics,ci_cd,us-west-2,8,0,0.273,urgent,2025-01-07 15:23:00,2025-01-07 15:39:21.794425,ci_cd,0.0874,0.000381,0.000342,0.000418
8d12f982,ci_cd-006-3010,devops,ci_cd,us-east-1,2,0,0.237,balanced,2025-01-07 21:20:00,2025-01-07 21:34:12.677801,ci_cd,0.019,0.001107,0.000997,0.001218
25c06172,ci_cd-006-5021,platform,ci_cd,us-east-1,2,0,0.03,sustainable,2025-01-07 23:50:00,2025-01-07 23:51:48.000000,ci_cd,0.0024,0.000138,0.000125,0.000152
cd07be52,ci_cd-006-9476,eu-frontend,ci_cd,eu-west-1,4,0,0.239,sustainable,2025-01-07 14:18:00,2025-01-07 14:32:18.925238,ci_cd,0.044,0.002268,0.001814,0.002722
8af838c7,ci_cd-006-8561,data-eng,ci_cd,us-west-2,4,0,0.287,balanced,2025-01-07 00:02:00,2025-01-07 00:19:13.284039,ci_cd,0.0459,0.000303,0.000273,0.000333
f0d61217,ci_cd-006-5727,frontend,ci_cd,us-east-1,4,0,0.253,sustainable,2025-01-07 18:47:00,2025-01-07 19:02:09.066578,ci_cd,0.0405,0.002313,0.002081,0.002544
ed913979,ci_cd-006-6173,analytics,ci_cd,us-west-2,4,0,0.033,urgent,2025-01-07 21:55:00,2025-01-07 21:56:58.371331,ci_cd,0.0053,2.6e-05,2.3e-05,2.8e-05
f1ea2eff,ci_cd-006-3834,eu-frontend,ci_cd,eu-west-1,4,0,0.211,balanced,2025-01-07 20:25:00,2025-01-07 20:37:39.306555,ci_cd,0.0388,0.001733,0.001387,0.00208
